用户id,是否付费,注册至今距离天数,最后一周登陆天数,最后一周登陆次数,最后一周0-8点登陆次数,最后一周8-18点登陆次数,最后一周18-24点登陆次数
95782,0,0,1,1,0,0,1
95783,0,1,2,4,0,0,4
95784,0,1,2,3,0,2,1
95785,1,1,2,9,0,7,2
95786,0,1,2,2,1,0,1
95787,1,1,2,7,3,1,3
95788,0,1,2,5,1,1,3
95789,0,1,2,5,3,0,2
95790,0,0,1,2,0,0,2
95791,0,0,1,1,0,0,1
95792,0,0,1,2,0,0,2
95793,0,1,2,6,3,2,1
95794,0,0,1,1,0,0,1
95795,0,1,2,3,0,1,2
95796,0,1,2,5,0,3,2
95797,0,0,1,1,0,0,1
95798,0,0,1,1,0,0,1
95799,1,1,2,4,1,0,3
95800,0,1,2,2,0,1,1
95801,0,0,1,1,0,0,1
95802,0,0,1,1,0,0,1
95803,0,0,1,1,0,0,1
95804,0,0,1,2,0,0,2
95805,0,0,1,1,0,0,1
95806,0,1,2,3,1,0,2
95807,0,1,2,2,1,0,1
95808,0,0,1,3,0,0,3
95809,0,1,2,3,0,1,2
95810,0,0,1,1,0,0,1
95811,0,0,1,1,0,0,1
95812,1,1,2,4,0,1,3
95813,1,1,2,5,3,0,2
95814,0,1,2,5,0,1,4
95815,0,1,2,3,1,0,2
95816,0,1,2,8,4,2,2
95817,0,1,2,2,0,1,1
95818,0,0,1,2,0,0,2
95819,0,1,2,3,0,1,2
95820,0,1,2,2,0,1,1
95821,0,0,1,1,0,0,1
95822,0,0,1,2,0,0,2
95823,0,0,1,2,0,0,2
95824,0,0,1,2,0,0,2
95825,0,1,2,5,0,3,2
95826,1,1,2,14,1,10,3
95827,0,0,1,3,0,0,3
95828,0,0,1,1,0,0,1
95829,0,1,2,8,4,1,3
95830,1,1,2,9,2,2,5
95831,0,0,1,2,0,0,2
95832,0,1,2,3,0,2,1
95833,0,0,1,2,0,0,2
95834,0,0,1,1,0,0,1
95835,0,0,1,2,0,0,2
95836,0,0,1,2,0,0,2
95837,0,0,1,1,0,0,1
95838,0,1,2,7,1,2,4
95839,0,0,1,2,0,0,2
95840,0,0,1,2,0,0,2
95841,0,0,1,3,0,0,3
95842,0,0,1,1,0,0,1
95843,0,0,1,2,0,0,2
95844,0,0,1,2,0,0,2
95845,0,1,2,3,0,1,2
95846,0,1,2,8,2,4,2
95847,0,0,1,1,0,0,1
95848,0,0,1,1,0,0,1
95849,0,0,1,1,0,0,1
95850,0,1,2,6,0,2,4
95851,0,1,2,5,3,0,2
95852,0,1,2,6,0,2,4
95853,0,0,1,1,0,0,1
95854,0,0,1,1,0,0,1
95855,0,0,1,2,0,0,2
95856,0,1,2,2,0,1,1
95857,0,1,2,9,1,5,3
95858,0,0,1,2,0,0,2
95859,1,1,2,10,0,6,4
95860,0,0,1,1,0,0,1
95861,1,1,2,5,0,2,3
95862,1,1,2,10,3,3,4
95863,0,1,2,4,1,1,2
95864,0,0,1,3,0,0,3
95865,0,0,1,1,0,0,1
95866,1,1,2,6,1,2,3
95867,0,0,1,1,0,0,1
95868,0,1,2,2,0,1,1
95869,0,1,2,3,1,0,2
95870,0,0,1,2,0,0,2
95871,1,1,2,5,1,3,1
95872,0,0,1,1,0,0,1
95873,0,0,1,1,0,0,1
95874,0,0,1,2,0,0,2
95875,0,1,2,4,1,0,3
95876,0,0,1,1,0,0,1
95877,0,0,1,2,0,0,2
95878,0,1,2,4,1,1,2
95879,1,1,2,13,3,7,3
95880,0,0,1,1,0,0,1
95881,0,0,1,2,0,0,2
95882,0,0,1,2,0,0,2
95883,0,1,2,5,1,3,1
95884,0,0,1,2,0,0,2
95885,0,0,1,2,0,0,2
95886,0,1,2,3,1,0,2
95887,0,0,1,2,0,0,2
95888,0,0,1,3,0,0,3
95889,0,1,2,2,0,1,1
95890,0,0,1,2,0,0,2
95891,0,1,2,3,1,0,2
95892,0,1,2,3,0,1,2
95893,0,0,1,1,0,0,1
95894,0,0,1,1,0,0,1
95895,0,0,1,1,0,0,1
95896,0,1,2,4,0,0,4
95897,0,0,1,2,0,0,2
95898,0,0,1,2,0,0,2
95899,1,1,2,7,0,4,3
95900,0,0,1,1,0,0,1
95901,0,0,1,1,0,0,1
95902,0,0,1,1,0,0,1
95903,0,1,2,4,0,2,2
95904,0,1,2,4,1,0,3
95905,0,1,2,4,1,1,2
95906,0,1,2,2,0,1,1
95907,0,1,2,3,1,1,1
95908,0,0,1,1,0,0,1
95909,0,0,1,2,0,0,2
95910,0,1,2,6,0,2,4
95911,0,0,1,1,0,0,1
95912,0,1,2,5,2,1,2
95913,0,1,2,2,0,1,1
95914,0,0,1,1,0,0,1
95915,0,1,2,10,1,7,2
95916,1,1,2,4,0,2,2
95917,0,1,2,10,0,5,5
95918,0,1,2,3,0,1,2
95919,1,1,2,17,2,7,8
95920,0,0,1,1,0,0,1
95921,0,1,2,6,2,2,2
95922,0,0,1,1,0,0,1
95923,0,0,1,1,0,0,1
95924,0,1,2,4,2,1,1
95925,1,1,2,5,3,0,2
95926,0,0,1,2,0,0,2
95927,0,0,1,1,0,0,1
95928,0,0,1,2,0,0,2
95929,0,1,2,2,0,1,1
95930,0,0,1,1,0,0,1
95931,0,0,1,1,0,0,1
95932,1,1,2,5,2,0,3
95933,0,0,1,1,0,0,1
95934,0,1,2,5,1,1,3
95935,0,1,2,3,1,0,2
95936,0,1,2,2,0,1,1
95937,0,1,2,8,0,2,6
95938,0,1,2,7,1,4,2
95939,0,1,2,3,1,0,2
95940,0,1,2,4,2,0,2
95941,0,1,2,3,0,1,2
95942,0,0,1,2,0,0,2
95943,0,1,2,2,1,0,1
95944,0,0,1,1,0,0,1
95945,0,0,1,3,0,0,3
95946,0,1,2,2,1,0,1
95947,0,0,1,1,0,0,1
95948,0,0,1,1,0,0,1
95949,0,0,1,3,0,0,3
95950,0,1,2,5,1,1,3
95951,0,1,2,16,1,9,6
95952,0,0,1,1,0,0,1
95953,0,0,1,1,0,0,1
95954,0,1,2,5,0,2,3
95955,0,0,1,2,0,0,2
95956,0,0,1,1,0,0,1
95957,0,0,1,1,0,0,1
95958,0,0,1,2,0,0,2
95959,0,0,1,1,0,0,1
95960,0,1,2,4,1,2,1
95961,0,1,2,7,0,4,3
95962,0,0,1,1,0,0,1
95963,1,1,2,11,2,6,3
95964,1,1,2,14,2,6,6
95965,0,0,1,1,0,0,1
95966,1,0,1,1,0,0,1
95967,0,1,2,2,1,0,1
95968,0,1,2,2,0,0,2
95969,0,0,1,1,0,0,1
95970,0,0,1,1,0,0,1
95971,0,0,1,1,0,0,1
95972,0,1,2,2,0,0,2
95973,0,0,1,1,0,0,1
95974,0,0,1,1,0,0,1
95975,0,0,1,2,0,0,2
95976,1,1,2,3,2,0,1
95977,0,0,1,1,0,0,1
95978,0,1,2,8,2,3,3
95979,0,0,1,1,0,0,1
95980,0,0,1,1,0,0,1
95981,0,0,1,1,0,0,1
95982,1,1,2,12,0,8,4
95983,0,0,1,2,0,0,2
95984,0,0,1,2,0,0,2
95985,1,1,2,3,1,0,2
95986,0,0,1,2,0,0,2
95987,0,1,2,7,3,1,3
95988,0,0,1,2,0,0,2
95989,1,1,2,15,1,8,6
95990,0,0,1,1,0,0,1
95991,0,0,1,1,0,0,1
95992,0,1,2,9,1,5,3
95993,0,0,1,2,0,0,2
95994,1,1,2,9,3,2,4
95995,0,1,2,4,1,0,3
95996,0,0,1,2,0,0,2
95997,0,0,1,1,0,0,1
95998,0,0,1,2,0,0,2
95999,1,1,2,13,3,4,6
96000,0,0,1,1,0,0,1
96001,0,1,2,6,2,1,3
96002,0,0,1,2,0,0,2
96003,1,1,2,13,2,5,6
96004,1,1,2,7,3,1,3
96005,0,1,2,3,1,0,2
96006,0,0,1,1,0,0,1
96007,0,0,1,2,0,0,2
96008,0,1,2,5,0,3,2
96009,0,0,1,2,0,0,2
96010,0,0,1,2,0,0,2
96011,0,1,2,4,0,0,4
96012,0,0,1,1,0,0,1
96013,0,1,2,4,1,0,3
96014,0,1,2,3,1,1,1
96015,0,0,1,1,0,0,1
96016,0,1,2,8,3,2,3
96017,0,1,2,9,0,5,4
96018,0,0,1,1,0,0,1
96019,0,0,1,1,0,0,1
96020,0,1,2,4,0,2,2
96021,0,0,1,1,0,0,1
96022,1,1,2,7,3,2,2
96023,0,0,1,1,0,0,1
96024,1,1,2,4,1,1,2
96025,0,0,1,1,0,0,1
96026,0,0,1,1,0,0,1
96027,0,1,2,4,2,1,1
96028,0,1,2,7,3,2,2
96029,1,1,2,13,0,7,6
96030,0,1,2,3,1,0,2
96031,0,1,2,4,0,0,4
96032,0,0,1,1,0,0,1
96033,0,0,1,1,0,0,1
96034,0,0,1,2,0,0,2
96035,0,0,1,2,0,0,2
96036,1,1,2,6,0,3,3
96037,0,1,2,15,2,7,6
96038,0,0,1,1,0,0,1
96039,1,1,2,15,4,5,6
96040,0,0,1,1,0,0,1
96041,0,0,1,1,0,0,1
96042,0,1,2,6,1,3,2
96043,0,0,1,1,0,0,1
96044,0,1,2,12,1,5,6
96045,0,0,1,1,0,0,1
96046,0,1,2,4,2,0,2
96047,0,1,2,9,1,5,3
96048,0,0,1,1,0,0,1
96049,1,1,2,6,3,2,1
96050,1,1,2,4,1,2,1
96051,1,1,2,7,1,2,4
96052,0,0,1,1,0,0,1
96053,0,0,1,1,0,0,1
96054,0,0,1,1,0,0,1
96055,0,1,2,3,0,2,1
96056,1,1,2,12,4,3,5
96057,0,0,1,2,0,0,2
96058,0,1,2,2,1,0,1
96059,0,0,1,2,0,0,2
96060,0,1,2,3,0,1,2
96061,0,1,2,6,3,2,1
96062,0,0,1,1,0,0,1
96063,0,0,1,2,0,0,2
96064,0,0,1,1,0,0,1
96065,1,1,2,13,7,4,2
96066,0,0,1,2,0,0,2
96067,0,0,1,2,0,0,2
96068,1,1,2,2,0,0,2
96069,0,1,2,2,0,1,1
96070,0,1,2,3,1,1,1
96071,1,1,2,3,1,1,1
96072,0,0,1,1,0,0,1
96073,0,0,1,2,0,0,2
96074,0,1,2,3,0,1,2
96075,0,0,1,1,0,0,1
96076,0,0,1,1,0,0,1
96077,0,0,1,2,0,0,2
96078,0,0,1,2,0,0,2
96079,0,0,1,1,0,0,1
96080,0,0,1,2,0,0,2
96081,0,1,2,9,2,2,5
96082,1,1,2,7,3,1,3
96083,1,1,2,11,4,2,5
96084,0,0,1,2,0,0,2
96085,0,0,1,2,0,0,2
96086,0,0,1,2,0,0,2
96087,0,0,1,2,0,0,2
96088,0,1,2,9,1,3,5
96089,0,1,2,5,1,2,2
96090,0,0,1,1,0,0,1
96091,0,1,2,3,1,0,2
96092,0,0,1,1,0,0,1
96093,0,0,1,1,0,0,1
96094,0,0,1,2,0,0,2
96095,0,1,2,18,8,6,4
96096,0,1,2,6,3,0,3
96097,0,0,1,1,0,0,1
96098,1,1,2,13,2,7,4
96099,0,0,1,2,0,0,2
96100,0,1,2,2,0,0,2
96101,0,1,2,6,2,2,2
96102,0,0,1,1,0,0,1
96103,0,0,1,1,0,0,1
96104,0,0,1,2,0,0,2
96105,0,1,2,8,1,5,2
96106,0,0,1,2,0,0,2
96107,0,1,2,8,1,3,4
96108,0,1,2,2,0,1,1
96109,0,1,2,2,0,1,1
96110,1,1,2,6,2,2,2
96111,0,0,1,2,0,0,2
96112,0,1,2,6,0,4,2
96113,0,0,1,1,0,0,1
96114,0,1,2,2,0,1,1
96115,0,1,2,3,1,0,2
96116,1,1,2,14,2,7,5
96117,0,0,1,2,0,0,2
96118,0,1,2,4,0,2,2
96119,0,1,2,2,1,0,1
96120,0,1,2,11,1,6,4
96121,0,0,1,1,0,0,1
96122,0,0,1,1,0,0,1
96123,0,0,1,1,0,0,1
96124,0,0,1,1,0,0,1
96125,1,1,2,7,1,3,3
96126,0,0,1,2,0,0,2
96127,0,1,2,5,1,2,2
96128,0,1,2,10,2,3,5
96129,0,1,2,4,2,1,1
96130,0,0,1,2,0,0,2
96131,0,0,1,2,0,0,2
96132,1,1,2,9,0,5,4
96133,1,1,2,6,3,1,2
96134,0,0,1,2,0,0,2
96135,0,1,2,5,2,1,2
96136,0,0,1,1,0,0,1
96137,0,0,1,1,0,0,1
96138,0,0,1,1,0,0,1
96139,0,1,2,2,0,1,1
96140,0,0,1,1,0,0,1
96141,0,0,1,1,0,0,1
96142,0,1,2,4,1,2,1
96143,0,0,1,2,0,0,2
96144,1,1,2,7,0,3,4
96145,1,1,2,12,3,6,3
96146,0,0,1,2,0,0,2
96147,0,1,2,3,0,1,2
96148,0,1,2,3,1,1,1
96149,0,0,1,2,0,0,2
96150,0,0,1,2,0,0,2
96151,0,1,2,5,0,1,4
96152,0,1,2,2,0,1,1
96153,0,1,2,2,0,1,1
96154,0,1,2,2,1,0,1
96155,1,1,2,6,2,2,2
96156,1,1,2,4,2,1,1
96157,0,0,1,2,0,0,2
96158,0,1,2,5,2,1,2
96159,1,1,2,4,0,2,2
96160,1,1,2,7,2,1,4
96161,0,0,1,1,0,0,1
96162,0,1,2,5,0,3,2
96163,0,0,1,2,0,0,2
96164,0,1,2,3,1,0,2
96165,0,0,1,1,0,0,1
96166,0,0,1,1,0,0,1
96167,1,1,2,5,2,1,2
96168,0,1,2,12,4,3,5
96169,0,1,2,8,2,4,2
96170,0,1,2,6,2,1,3
96171,0,1,2,6,0,3,3
96172,0,0,1,1,0,0,1
96173,0,0,1,1,0,0,1
96174,1,1,2,8,3,3,2
96175,0,1,2,3,0,0,3
96176,0,1,2,6,2,3,1
96177,0,0,1,1,0,0,1
96178,0,1,2,2,1,0,1
96179,0,0,1,1,0,0,1
96180,0,1,2,2,1,0,1
96181,0,0,1,2,0,0,2
96182,0,1,2,4,0,1,3
96183,0,0,1,1,0,0,1
96184,0,0,1,1,0,0,1
96185,0,1,2,2,1,0,1
96186,0,1,2,3,0,1,2
96187,0,1,2,8,2,2,4
96188,0,0,1,2,0,0,2
96189,0,1,2,5,2,1,2
96190,0,0,1,1,0,0,1
96191,1,1,2,15,4,7,4
96192,1,1,2,8,1,4,3
96193,0,1,2,2,0,1,1
96194,0,1,2,5,1,1,3
96195,0,1,2,4,1,1,2
96196,1,1,2,4,1,2,1
96197,0,1,2,3,1,1,1
96198,1,1,2,7,2,2,3
96199,0,1,2,7,1,4,2
96200,0,1,2,5,1,2,2
96201,0,0,1,1,0,0,1
96202,0,1,2,5,0,1,4
96203,0,0,1,1,0,0,1
96204,0,1,2,4,1,1,2
96205,0,0,1,2,0,0,2
96206,0,1,2,2,0,1,1
96207,1,1,2,8,3,1,4
96208,0,0,1,2,0,0,2
96209,0,0,1,2,0,0,2
96210,0,1,2,2,1,0,1
96211,0,1,2,4,0,1,3
96212,0,1,2,2,1,0,1
96213,0,0,1,2,0,0,2
96214,0,0,1,1,0,0,1
96215,0,0,1,1,0,0,1
96216,1,1,2,3,0,1,2
96217,0,0,1,1,0,0,1
96218,0,1,2,3,1,1,1
96219,0,1,2,3,1,1,1
96220,0,0,1,1,0,0,1
96221,0,1,2,12,1,7,4
96222,0,0,1,2,0,0,2
96223,0,0,1,2,0,0,2
96224,0,0,1,1,0,0,1
96225,0,1,2,2,1,0,1
96226,0,1,2,6,4,0,2
96227,0,1,2,4,3,0,1
96228,0,1,2,3,0,0,3
96229,0,0,1,1,0,0,1
96230,0,0,1,1,0,0,1
96231,0,0,1,1,0,0,1
96232,0,1,2,4,2,1,1
96233,1,1,2,10,2,7,1
96234,1,1,2,7,3,1,3
96235,0,1,2,8,2,4,2
96236,0,0,1,2,0,0,2
96237,0,1,2,3,0,1,2
96238,0,1,2,6,1,0,5
96239,0,1,2,3,1,1,1
96240,1,1,2,4,0,2,2
96241,0,1,2,5,2,1,2
96242,1,1,2,5,1,2,2
96243,1,1,2,4,1,1,2
96244,0,1,2,4,2,0,2
96245,0,0,1,2,0,0,2
96246,0,0,1,1,0,0,1
96247,0,1,2,2,1,0,1
96248,1,1,2,7,2,2,3
96249,1,1,2,7,1,4,2
96250,0,0,1,1,0,0,1
96251,0,0,1,2,0,0,2
96252,0,1,2,5,0,2,3
96253,0,0,1,1,0,0,1
96254,0,0,1,1,0,0,1
96255,0,0,1,2,0,0,2
96256,1,1,2,12,2,5,5
96257,0,0,1,2,0,0,2
96258,0,0,1,2,0,0,2
96259,0,0,1,1,0,0,1
96260,0,0,1,1,0,0,1
96261,0,1,2,2,1,0,1
96262,0,0,1,2,0,0,2
96263,0,0,1,1,0,0,1
96264,0,0,1,2,0,0,2
96265,0,0,1,1,0,0,1
96266,0,1,2,2,0,0,2
96267,0,1,2,6,0,4,2
96268,0,1,2,3,0,1,2
96269,1,1,2,12,1,6,5
96270,0,0,1,1,0,0,1
96271,0,1,2,8,2,4,2
96272,0,1,2,8,2,5,1
96273,1,1,2,11,2,6,3
96274,0,1,2,2,1,0,1
96275,1,1,2,4,0,2,2
96276,1,1,2,17,1,9,7
96277,1,1,2,9,3,3,3
96278,1,1,2,5,0,2,3
96279,0,1,2,2,1,0,1
96280,0,1,2,4,2,1,1
96281,1,1,2,10,2,4,4
96282,0,0,1,2,0,0,2
96283,0,1,2,5,1,2,2
96284,0,0,1,1,0,0,1
96285,0,0,1,1,0,0,1
96286,0,1,2,4,1,1,2
96287,0,1,2,6,1,3,2
96288,0,0,1,1,0,0,1
96289,0,0,1,2,0,0,2
96290,1,1,2,6,0,3,3
96291,0,1,2,2,0,1,1
96292,0,0,1,1,0,0,1
96293,0,0,1,2,0,0,2
96294,0,0,1,1,0,0,1
96295,0,1,2,2,1,0,1
96296,0,0,1,1,0,0,1
96297,0,1,2,11,2,5,4
96298,0,1,2,3,1,0,2
96299,0,1,2,3,0,1,2
96300,0,1,2,4,0,3,1
96301,0,0,1,2,0,0,2
96302,0,1,2,7,1,4,2
96303,0,0,1,1,0,0,1
96304,0,0,1,2,0,0,2
96305,0,1,2,4,1,1,2
96306,0,1,2,2,1,0,1
96307,0,0,1,1,0,0,1
96308,1,1,2,10,0,7,3
96309,0,1,2,3,0,1,2
96310,1,0,1,1,0,0,1
96311,0,1,2,4,2,0,2
96312,0,1,2,7,2,2,3
96313,0,1,2,10,2,7,1
96314,0,0,1,1,0,0,1
96315,0,1,2,9,0,4,5
96316,0,1,2,5,1,3,1
96317,0,1,2,6,1,2,3
96318,0,1,2,3,0,2,1
96319,1,1,2,13,4,2,7
96320,0,0,1,1,0,0,1
96321,1,1,2,10,1,5,4
96322,0,0,1,1,0,0,1
96323,0,1,2,2,1,0,1
96324,1,1,2,4,1,2,1
96325,0,1,2,2,1,0,1
96326,1,1,2,9,5,2,2
96327,0,1,2,3,0,2,1
96328,0,1,2,7,1,4,2
96329,0,0,1,1,0,0,1
96330,0,0,1,1,0,0,1
96331,0,0,1,1,0,0,1
96332,1,1,2,17,0,10,7
96333,0,1,2,3,0,1,2
96334,0,0,1,2,0,0,2
96335,0,0,1,2,0,0,2
96336,0,1,2,5,1,2,2
96337,0,1,2,4,1,1,2
96338,0,1,2,4,0,1,3
96339,0,0,1,1,0,0,1
96340,1,1,2,6,3,1,2
96341,1,1,2,5,2,2,1
96342,0,0,1,1,0,0,1
96343,0,1,2,5,2,2,1
96344,0,1,2,5,1,3,1
96345,0,0,1,1,0,0,1
96346,1,1,2,11,3,5,3
96347,0,1,2,6,1,4,1
96348,1,1,2,9,3,4,2
96349,0,0,1,2,0,0,2
96350,0,0,1,1,0,0,1
96351,0,0,1,1,0,0,1
96352,0,0,1,2,0,0,2
96353,1,1,2,12,3,5,4
96354,0,1,2,12,3,6,3
96355,0,0,1,1,0,0,1
96356,0,1,2,10,3,4,3
96357,0,0,1,1,0,0,1
96358,0,0,1,1,0,0,1
96359,1,1,2,2,1,0,1
96360,0,0,1,1,0,0,1
96361,0,1,2,5,1,2,2
96362,0,1,2,4,1,2,1
96363,0,1,2,5,0,3,2
96364,0,1,2,2,1,0,1
96365,1,1,2,6,0,1,5
96366,0,0,1,1,0,0,1
96367,0,0,1,2,0,0,2
96368,1,1,2,6,2,1,3
96369,0,0,1,2,0,0,2
96370,0,1,2,4,1,2,1
96371,0,0,1,2,0,0,2
96372,1,1,2,11,4,2,5
96373,1,1,2,2,1,0,1
96374,0,1,2,7,4,1,2
96375,0,0,1,1,0,0,1
96376,0,1,2,5,2,1,2
96377,0,1,2,4,0,2,2
96378,0,0,1,2,0,0,2
96379,0,1,2,5,1,2,2
96380,0,1,2,5,2,2,1
96381,0,0,1,1,0,0,1
96382,1,1,2,10,4,4,2
96383,0,0,1,1,0,0,1
96384,0,1,2,5,1,3,1
96385,0,0,1,2,0,0,2
96386,0,0,1,1,0,0,1
96387,0,1,2,2,1,0,1
96388,0,1,2,5,2,2,1
96389,1,1,2,18,8,3,7
96390,0,1,2,3,2,0,1
96391,0,0,1,2,0,0,2
96392,0,0,1,1,0,0,1
96393,0,1,2,7,3,2,2
96394,0,1,2,3,1,0,2
96395,0,1,2,3,1,1,1
96396,0,0,1,1,0,0,1
96397,0,1,2,9,2,5,2
96398,0,1,2,3,0,2,1
96399,1,1,2,7,1,1,5
96400,0,0,1,1,0,0,1
96401,0,1,2,3,0,1,2
96402,0,1,2,2,0,1,1
96403,1,1,2,15,2,7,6
96404,0,0,1,1,0,0,1
96405,0,0,1,1,0,0,1
96406,0,0,1,1,0,0,1
96407,0,1,2,2,0,1,1
96408,0,1,2,8,3,4,1
96409,0,1,2,4,0,3,1
96410,1,1,2,6,3,1,2
96411,0,1,2,2,0,1,1
96412,0,1,2,2,1,0,1
96413,0,0,1,1,0,0,1
96414,0,0,1,1,0,0,1
96415,0,1,2,2,1,0,1
96416,0,1,2,5,1,0,4
96417,0,0,1,1,0,0,1
96418,0,0,1,1,0,0,1
96419,0,1,2,3,0,1,2
96420,1,1,2,11,1,6,4
96421,1,1,2,6,0,4,2
96422,1,1,2,6,2,2,2
96423,1,1,2,3,2,0,1
96424,0,1,2,5,2,1,2
96425,0,0,1,2,0,0,2
96426,0,1,2,4,0,0,4
96427,0,1,2,4,0,2,2
96428,0,0,1,1,0,0,1
96429,0,1,2,7,0,5,2
96430,0,0,1,1,0,0,1
96431,0,1,2,2,1,0,1
96432,0,0,1,1,0,0,1
96433,0,0,1,1,0,0,1
96434,0,1,2,3,1,0,2
96435,0,1,2,5,0,1,4
96436,0,1,2,2,1,0,1
96437,0,0,1,1,0,0,1
96438,0,0,1,2,0,0,2
96439,0,1,2,4,1,1,2
96440,0,1,2,6,0,5,1
96441,0,1,2,6,1,3,2
96442,0,1,2,6,2,1,3
96443,0,0,1,2,0,0,2
96444,0,0,1,1,0,0,1
96445,0,0,1,1,0,0,1
96446,0,1,2,2,0,0,2
96447,0,1,2,2,1,0,1
96448,0,0,1,1,0,0,1
96449,0,1,2,5,2,1,2
96450,0,0,1,1,0,0,1
96451,0,0,1,1,0,0,1
96452,0,0,1,1,0,0,1
96453,0,1,2,6,2,2,2
96454,1,1,2,3,1,0,2
96455,0,1,2,2,0,0,2
96456,0,0,1,1,0,0,1
96457,1,1,2,4,1,0,3
96458,0,1,2,3,0,2,1
96459,0,0,1,1,0,0,1
96460,1,1,2,5,3,0,2
96461,0,0,1,2,0,0,2
96462,0,1,2,2,1,0,1
96463,0,1,2,3,1,0,2
96464,0,1,2,3,2,0,1
96465,0,1,2,3,1,1,1
96466,0,1,2,2,0,1,1
96467,0,1,2,2,0,1,1
96468,0,1,2,5,3,1,1
96469,0,0,1,2,0,0,2
96470,0,1,2,4,1,1,2
96471,0,1,2,2,1,0,1
96472,0,1,2,2,0,0,2
96473,0,1,2,3,0,1,2
96474,0,1,2,3,0,1,2
96475,0,0,1,1,0,0,1
96476,0,1,2,2,0,1,1
96477,0,1,2,2,1,0,1
96478,0,1,2,2,1,0,1
96479,0,0,1,1,0,0,1
96480,0,1,2,7,2,3,2
96481,0,0,1,1,0,0,1
96482,0,0,1,2,0,0,2
96483,0,0,1,1,0,0,1
96484,0,1,2,6,2,2,2
96485,0,1,2,6,3,1,2
96486,0,0,1,1,0,0,1
96487,0,1,2,5,0,3,2
96488,0,1,2,8,2,2,4
96489,0,0,1,2,0,0,2
96490,0,1,2,2,1,0,1
96491,0,0,1,1,0,0,1
96492,0,0,1,1,0,0,1
96493,0,0,1,1,0,0,1
96494,0,0,1,1,0,0,1
96495,0,0,1,1,0,0,1
96496,0,1,2,2,1,0,1
96497,0,0,1,1,0,0,1
96498,0,1,2,2,1,0,1
96499,0,1,2,2,1,0,1
96500,0,0,1,1,0,0,1
96501,0,0,1,1,0,0,1
96502,0,1,2,6,0,4,2
96503,0,0,1,1,0,0,1
96504,1,1,2,9,1,5,3
96505,1,1,2,16,5,5,6
96506,0,1,2,2,1,0,1
96507,1,1,2,8,1,4,3
96508,0,1,2,5,2,2,1
96509,1,1,2,6,0,2,4
96510,1,1,2,4,1,1,2
96511,1,1,2,4,1,1,2
96512,0,1,2,2,0,1,1
96513,0,1,2,6,3,2,1
96514,0,1,2,5,1,2,2
96515,0,1,2,3,1,0,2
96516,1,0,1,1,0,0,1
96517,0,0,1,1,0,0,1
96518,0,1,2,2,0,1,1
96519,0,1,2,10,1,6,3
96520,0,1,2,2,1,0,1
96521,0,0,1,2,0,0,2
96522,0,1,2,2,1,0,1
96523,0,0,1,2,0,0,2
96524,0,0,1,1,0,0,1
96525,0,1,2,2,1,0,1
96526,0,0,1,1,0,0,1
96527,0,1,2,3,1,0,2
96528,0,0,1,1,0,0,1
96529,1,1,2,7,2,1,4
96530,1,1,2,16,5,6,5
96531,0,0,1,1,0,0,1
96532,0,1,2,6,1,1,4
96533,0,0,1,1,0,0,1
96534,0,1,2,6,3,0,3
96535,0,1,2,3,2,0,1
96536,0,1,2,8,1,3,4
96537,1,1,2,3,2,0,1
96538,0,0,1,1,0,0,1
96539,1,1,2,3,2,0,1
96540,0,0,1,1,0,0,1
96541,0,1,2,3,2,0,1
96542,1,1,2,5,0,4,1
96543,0,1,2,3,2,0,1
96544,0,1,2,12,3,7,2
96545,0,0,1,1,0,0,1
96546,0,0,1,1,0,0,1
96547,0,1,2,2,1,0,1
96548,0,0,1,2,0,0,2
96549,0,1,2,4,1,1,2
96550,0,1,2,3,1,0,2
96551,0,1,2,2,1,0,1
96552,0,0,1,1,0,0,1
96553,0,1,2,3,0,2,1
96554,0,1,2,4,2,1,1
96555,1,1,2,3,0,2,1
96556,0,1,2,3,1,1,1
96557,0,1,2,2,1,0,1
96558,0,0,1,1,0,0,1
96559,0,1,2,2,1,0,1
96560,1,1,2,2,1,0,1
96561,0,1,2,6,1,4,1
96562,1,1,2,9,2,5,2
96563,0,1,2,3,1,1,1
96564,0,1,2,2,1,0,1
96565,0,1,2,8,3,4,1
96566,0,0,1,2,2,0,0
96567,0,0,1,6,3,2,1
96568,0,0,1,1,1,0,0
96569,0,0,1,1,1,0,0
96570,1,0,1,5,3,1,1
96571,0,0,1,2,2,0,0
96572,0,0,1,1,1,0,0
96573,0,0,1,1,1,0,0
96574,0,0,1,1,1,0,0
96575,0,0,1,3,3,0,0
96576,1,0,1,6,3,2,1
96577,0,0,1,2,2,0,0
96578,0,0,1,1,1,0,0
96579,0,0,1,4,4,0,0
96580,0,0,1,1,1,0,0
96581,0,0,1,3,2,1,0
96582,0,0,1,1,1,0,0
96583,0,0,1,1,1,0,0
96584,0,0,1,3,1,2,0
96585,0,0,1,2,2,0,0
96586,0,0,1,8,2,5,1
96587,0,0,1,1,1,0,0
96588,0,0,1,2,2,0,0
96589,1,0,1,7,2,4,1
96590,0,0,1,1,1,0,0
96591,0,0,1,2,1,1,0
96592,0,0,1,4,4,0,0
96593,0,0,1,2,2,0,0
96594,0,0,1,2,1,1,0
96595,0,0,1,5,4,1,0
96596,0,0,1,2,2,0,0
96597,0,0,1,2,2,0,0
96598,0,0,1,1,1,0,0
96599,0,0,1,8,3,1,4
